5ad3af11604f3c001a3fec65	0.0 1.0 0.11667 0.72638 0.0 0.25 0.05 0.16667 0.16667 0.1 0.23827 0.0625 0.25
56dde2fa66d3e219004dad9b	0.1299 0.58763 0.35959 0.68714 0.0 0.0 0.05 0.0625 0.0625 0.13333 0.21943 0.25 0.1875
5ad3c626604f3c001a3ff011	0.0 1.0 0.1 0.875 0.0 0.25 0.025 0.21875 0.1875 0.13333 0.20628 0.21429 0.24107
5ad3c626604f3c001a3ff012	0.1299 0.58763 0.35959 0.68714 0.0 0.0 0.05 0.0625 0.0625 0.13333 0.21943 0.25 0.1875
5ad3c626604f3c001a3ff013	0.0 1.0 0.4 0.71429 0.0 0.25 0.1 0.17857 0.17857 0.11667 0.24128 0.05 0.25
56de0f6a4396321400ee257f	0.02367 0.94675 0.26272 0.71337 0.0 0.25 0.05 0.15385 0.13462 0.21667 0.19924 0.25 0.25
5ad3dbc6604f3c001a3ff3e9	0.0 1.0 0.1 0.875 0.0 0.25 0.025 0.21875 0.1875 0.13333 0.20637 0.10714 0.25
5ad3dbc6604f3c001a3ff3ea	0.06173 0.91358 0.27901 0.64681 0.0 0.25 0.2 0.17857 0.10714 0.11667 0.13376 0.25 0.25
5ad3dbc6604f3c001a3ff3eb	0.06173 0.91358 0.27901 0.64681 0.0 0.25 0.025 0.2 0.175 0.16667 0.20732 0.25 0.24375
5ad3dbc6604f3c001a3ff3ec	0.46154 0.5 0.29231 0.64886 0.0 0.25 0.15 0.13889 0.11111 0.15 0.19718 0.225 0.23
56de0ffd4396321400ee258d	0.9321 0.27778 0.19568 0.61287 0.25 0.0 0.025 0.15625 0.15625 0.13333 0.23525 0.25 0.25
56de0ffd4396321400ee258e	0.9321 0.27778 0.19568 0.61287 0.25 0.0 0.025 0.16667 0.11111 0.15 0.16087 0.04167 0.24167
56de0ffd4396321400ee258f	0.0 1.0 0.25 0.52778 0.0 0.25 0.05 0.125 0.125 0.16667 0.19156 0.25 0.25
5ad3de8b604f3c001a3ff467	0.02367 0.94675 0.26272 0.71337 0.0 0.25 0.025 0.20455 0.20455 0.18333 0.21068 0.19444 0.21111
5ad3de8b604f3c001a3ff468	0.9321 0.27778 0.19568 0.61287 0.25 0.0 0.025 0.15625 0.15625 0.13333 0.23358 0.25 0.25
5ad3de8b604f3c001a3ff469	0.0 1.0 0.25 0.52778 0.0 0.25 0.075 0.13889 0.11111 0.15 0.1757 0.1 0.25
5ad3de8b604f3c001a3ff46a	0.9321 0.27778 0.19568 0.61287 0.25 0.0 0.025 0.125 0.0625 0.13333 0.11909 0.0625 0.2375
56de10b44396321400ee2593	0.1299 0.58763 0.35959 0.68714 0.0 0.25 0.025 0.1875 0.15625 0.13333 0.19327 0.25 0.24306
56de10b44396321400ee2594	0.02367 0.94675 0.26272 0.71337 0.0 0.25 0.025 0.13636 0.11364 0.18333 0.19708 0.125 0.25
56de10b44396321400ee2595	0.06173 0.91358 0.27901 0.64681 0.0 0.25 0.05 0.16667 0.13889 0.15 0.19227 0.08333 0.23611
5ad3e96b604f3c001a3ff689	0.0 1.0 0.1 0.9 0.0 0.25 0.025 0.225 0.225 0.16667 0.23499 0.08333 0.25
5ad3e96b604f3c001a3ff68a	0.06173 0.91358 0.27901 0.64681 0.0 0.25 0.075 0.125 0.125 0.13333 0.24826 0.25 0.25
5ad3e96b604f3c001a3ff68b	0.0 1.0 0.1 0.8 0.0 0.25 0.025 0.2 0.15 0.08333 0.16821 0.125 0.22917
5ad3e96b604f3c001a3ff68c	0.0 0.81481 0.27778 0.59434 0.0 0.25 0.175 0.125 0.08333 0.1 0.16336 0.25 0.25
56de11154396321400ee25aa	0.08475 0.35593 0.35932 0.66061 0.0 0.25 0.05 0.125 0.125 0.13333 0.24434 0.125 0.25
5ad3ea79604f3c001a3ff6e9	0.0 0.73913 0.39565 0.63813 0.0 0.25 0.05 0.15625 0.125 0.13333 0.22373 0.05 0.225
5ad3ea79604f3c001a3ff6ea	0.06173 0.91358 0.27901 0.64681 0.0 0.25 0.05 0.175 0.125 0.16667 0.21034 0.25 0.25
5ad3ea79604f3c001a3ff6eb	0.0 1.0 0.2 0.5 0.0 0.25 0.05 0.125 0.125 0.16667 0.24658 0.225 0.25
56de148dcffd8e1900b4b5bc	0.1299 0.58763 0.35959 0.68714 0.0 0.25 0.05 0.22222 0.19444 0.15 0.18828 0.0 0.21094
56de148dcffd8e1900b4b5bd	0.9321 0.27778 0.19568 0.61287 0.25 0.0 0.025 0.1875 0.125 0.13333 0.20508 0.20833 0.25
56de148dcffd8e1900b4b5be	0.61303 0.07663 0.17605 0.63984 0.25 0.0 0.025 0.14286 0.14286 0.11667 0.21597 0.125 0.21354
5ad3ed26604f3c001a3ff799	0.0 1.0 0.2 0.75 0.0 0.25 0.05 0.1875 0.15625 0.13333 0.20354 0.0 0.22222
5ad3ed26604f3c001a3ff79a	0.0 1.0 0.3 0.62857 0.0 0.25 0.075 0.1 0.1 0.08333 0.24603 0.0625 0.25
5ad3ed26604f3c001a3ff79b	0.0 1.0 0.1 0.55556 0.0 0.25 0.025 0.13889 0.13889 0.15 0.2187 0.2 0.24167
5ad3ed26604f3c001a3ff79c	0.61303 0.07663 0.17605 0.63984 0.25 0.0 0.025 0.07143 0.07143 0.11667 0.24943 0.125 0.25
56de15104396321400ee25b7	0.0 0.81481 0.27778 0.59434 0.0 0.25 0.025 0.2 0.2 0.16667 0.18686 0.125 0.18125
56de15104396321400ee25b8	0.02367 0.94675 0.26272 0.71337 0.0 0.25 0.025 0.125 0.0625 0.06667 0.12328 0.0 0.25
56de15104396321400ee25b9	0.0 1.0 0.175 0.5881 0.0 0.25 0.025 0.125 0.08333 0.1 0.15429 0.16667 0.23333
5ad3ee2d604f3c001a3ff7e1	0.06173 0.91358 0.27901 0.64681 0.0 0.25 0.025 0.13889 0.11111 0.15 0.19195 0.25 0.25
5ad3ee2d604f3c001a3ff7e2	0.06173 0.91358 0.27901 0.64681 0.0 0.25 0.025 0.125 0.0625 0.13333 0.11666 0.125 0.25
5ad3ee2d604f3c001a3ff7e3	0.02367 0.94675 0.26272 0.71337 0.0 0.25 0.025 0.0625 0.0 0.06667 0.0 0.0 0.25
56de1563cffd8e1900b4b5c2	0.9321 0.27778 0.19568 0.61287 0.25 0.0 0.025 0.16667 0.08333 0.1 0.17979 0.125 0.25
56de1563cffd8e1900b4b5c3	0.1299 0.58763 0.35959 0.68714 0.0 0.25 0.025 0.125 0.08333 0.1 0.13167 0.08333 0.16667
56de1563cffd8e1900b4b5c4	0.01562 0.9375 0.29062 0.696 0.0 0.25 0.05 0.0625 0.0 0.06667 0.0 0.25 0.25
5ad3f028604f3c001a3ff823	0.0 1.0 0.2 0.42857 0.0 0.25 0.05 0.10714 0.07143 0.11667 0.15194 0.16667 0.25
5ad3f028604f3c001a3ff824	0.0 1.0 0.3 0.25 0.0 0.25 0.075 0.0625 0.0625 0.06667 0.23917 0.25 0.25
5ad3f028604f3c001a3ff825	0.0 1.0 0.3 0.6131 0.0 0.25 0.025 0.17857 0.10714 0.11667 0.12733 0.1 0.175
56de15dbcffd8e1900b4b5c8	0.06173 0.91358 0.27901 0.64681 0.0 0.25 0.075 0.125 0.0 0.06667 0.08661 0.125 0.2
56de15dbcffd8e1900b4b5c9	0.02367 0.94675 0.26272 0.71337 0.0 0.25 0.075 0.125 0.0625 0.06667 0.18327 0.0 0.175
56de15dbcffd8e1900b4b5ca	0.0 1.0 0.1 0.65348 0.0 0.25 0.025 0.1 0.05 0.08333 0.23287 0.0 0.225
56de15dbcffd8e1900b4b5cb	0.0 1.0 0.2 0.5 0.0 0.25 0.05 0.125 0.0625 0.06667 0.22205 0.125 0.225
5ad3f187604f3c001a3ff86f	0.0 1.0 0.1 0.8 0.0 0.25 0.025 0.2 0.1 0.08333 0.13287 0.0625 0.175
5ad3f187604f3c001a3ff870	0.9321 0.27778 0.19568 0.61287 0.25 0.0 0.025 0.17857 0.14286 0.11667 0.23598 0.2 0.23
5ad3f187604f3c001a3ff871	0.0 1.0 0.1 0.625 0.0 0.25 0.025 0.15625 0.15625 0.13333 0.20677 0.1 0.23
56de1645cffd8e1900b4b5d0	0.02367 0.94675 0.26272 0.71337 0.0 0.25 0.025 0.16667 0.125 0.1 0.17593 0.1875 0.2375
56de1645cffd8e1900b4b5d1	0.9321 0.27778 0.19568 0.61287 0.25 0.0 0.025 0.1875 0.125 0.06667 0.15244 0.25 0.25
56de1645cffd8e1900b4b5d2	0.06173 0.91358 0.27901 0.64681 0.0 0.25 0.075 0.17857 0.14286 0.11667 0.17138 0.15 0.22
5ad3f350604f3c001a3ff8ef	0.9321 0.27778 0.19568 0.61287 0.25 0.0 0.025 0.15909 0.13636 0.18333 0.20532 0.25 0.25
5ad3f350604f3c001a3ff8f0	0.02222 0.2 0.22778 0.66342 0.0 0.25 0.075 0.14286 0.03571 0.11667 0.06062 0.21875 0.2375
5ad3f350604f3c001a3ff8f1	0.0 0.88889 0.17778 0.77286 0.0 0.25 0.025 0.21875 0.15625 0.13333 0.10807 0.0 0.15714
56de16ca4396321400ee25c5	0.0 0.81481 0.27778 0.59434 0.0 0.25 0.075 0.1 0.1 0.08333 0.24577 0.25 0.25
56de16ca4396321400ee25c6	0.0 1.0 0.2 0.5 0.0 0.25 0.05 0.125 0.125 0.06667 0.23888 0.0625 0.25
56de16ca4396321400ee25c7	0.95753 0.17761 0.18224 0.71901 0.25 0.0 0.025 0.16667 0.125 0.1 0.16737 0.0 0.25
56de16ca4396321400ee25c8	0.02367 0.94675 0.26272 0.71337 0.0 0.25 0.025 0.16667 0.16667 0.15 0.24296 0.16667 0.25
5ad3f4b1604f3c001a3ff951	0.9321 0.27778 0.19568 0.61287 0.25 0.0 0.025 0.17857 0.14286 0.11667 0.18336 0.0 0.25
5ad3f4b1604f3c001a3ff952	0.0 1.0 0.34 0.605 0.0 0.25 0.075 0.125 0.03125 0.13333 0.17816 0.15625 0.2375
5ad3f4b1604f3c001a3ff953	0.0 1.0 0.1 0.875 0.0 0.25 0.025 0.21875 0.21875 0.13333 0.24492 0.17857 0.25
5ad3f4b1604f3c001a3ff954	0.0 1.0 0.3 0.90909 0.0 0.25 0.075 0.22727 0.20455 0.18333 0.18728 0.125 0.23
56de1728cffd8e1900b4b5d7	0.1299 0.58763 0.35959 0.68714 0.0 0.25 0.05 0.10714 0.10714 0.11667 0.16938 0.25 0.2
5ad3f5b0604f3c001a3ff9ab	0.0 1.0 0.2 0.76667 0.0 0.25 0.05 0.175 0.125 0.16667 0.17336 0.14286 0.25
5ad3f5b0604f3c001a3ff9ac	0.1299 0.58763 0.35959 0.68714 0.0 0.25 0.025 0.21429 0.21429 0.11667 0.24366 0.25 0.25
5ad3f5b0604f3c001a3ff9ad	0.0 0.88889 0.17778 0.77286 0.0 0.25 0.05 0.14286 0.14286 0.11667 0.23952 0.25 0.25
56de179dcffd8e1900b4b5da	1.0 0.0 0.1 0.63102 0.25 0.0 0.025 0.125 0.1 0.16667 0.24833 0.25 0.25
56de179dcffd8e1900b4b5db	0.0 1.0 0.13 0.59917 0.0 0.25 0.025 0.125 0.09375 0.13333 0.1844 0.25 0.23438
56de179dcffd8e1900b4b5dc	0.0 1.0 0.1 0.66667 0.0 0.25 0.025 0.16667 0.13889 0.15 0.1997 0.08333 0.23264
5ad3f6f5604f3c001a3ffa09	0.0 0.81481 0.27778 0.59434 0.0 0.25 0.05 0.13889 0.11111 0.15 0.21858 0.2 0.225
5ad3f6f5604f3c001a3ffa0a	0.06173 0.91358 0.27901 0.64681 0.0 0.25 0.05 0.175 0.175 0.16667 0.24618 0.03571 0.25
5ad3f6f5604f3c001a3ffa0b	0.0 1.0 0.5 0.85714 0.0 0.25 0.125 0.21429 0.21429 0.11667 0.22437 0.16667 0.22917
56de17f9cffd8e1900b4b5e0	0.02367 0.94675 0.26272 0.71337 0.0 0.25 0.025 0.0625 0.0 0.06667 0.18761 0.0 0.1875
56de17f9cffd8e1900b4b5e1	0.02367 0.94675 0.26272 0.71337 0.0 0.25 0.125 0.0625 0.0 0.06667 0.2177 0.0 0.25
56de17f9cffd8e1900b4b5e2	0.95753 0.17761 0.18224 0.71901 0.25 0.0 0.025 0.125 0.125 0.1 0.2444 0.25 0.25
56de17f9cffd8e1900b4b5e3	0.02367 0.94675 0.26272 0.71337 0.0 0.25 0.025 0.1875 0.0625 0.06667 0.12493 0.16667 0.20833
5ad3f7ac604f3c001a3ffa3b	0.06173 0.91358 0.27901 0.64681 0.0 0.25 0.025 0.125 0.0625 0.06667 0.22058 0.125 0.25
5ad3f7ac604f3c001a3ffa3c	0.0 1.0 0.1 0.71429 0.0 0.25 0.025 0.17857 0.14286 0.11667 0.18602 0.1 0.2125
5ad3f7ac604f3c001a3ffa3d	0.06173 0.91358 0.27901 0.64681 0.0 0.25 0.025 0.14286 0.03571 0.11667 0.14436 0.1875 0.21875
56de3cd0cffd8e1900b4b6be	0.06173 0.91358 0.27901 0.64681 0.0 0.25 0.075 0.15 0.1 0.08333 0.23273 0.25 0.25
56de3cd0cffd8e1900b4b6bf	0.0 1.0 0.1 0.63636 0.0 0.25 0.025 0.15909 0.09091 0.18333 0.11139 0.0 0.2381
5ad3f8d2604f3c001a3ffa8d	0.06173 0.91358 0.27901 0.64681 0.0 0.25 0.075 0.1875 0.125 0.13333 0.1954 0.25 0.25
5ad3f8d2604f3c001a3ffa8e	0.075 0.375 0.45167 0.64694 0.0 0.25 0.1 0.15625 0.09375 0.13333 0.14675 0.25 0.25
56de3d594396321400ee26ca	0.01562 0.9375 0.29062 0.696 0.0 0.25 0.025 0.15 0.15 0.08333 0.24552 0.25 0.25
56de3d594396321400ee26cb	0.02367 0.94675 0.26272 0.71337 0.0 0.25 0.05 0.15 0.075 0.16667 0.1461 0.25 0.25
56de3d594396321400ee26cc	0.0 0.88889 0.17778 0.77286 0.0 0.25 0.075 0.125 0.125 0.06667 0.21835 0.0 0.25
5ad3fb01604f3c001a3ffb35	0.0 1.0 0.15 0.59726 0.0 0.25 0.025 0.18182 0.11364 0.18333 0.17811 0.125 0.25
5ad3fb01604f3c001a3ffb36	0.0 0.88889 0.17778 0.77286 0.0 0.25 0.025 0.16667 0.125 0.1 0.23022 0.1875 0.25
56de3dbacffd8e1900b4b6d2	0.0 1.0 0.13 0.59917 0.0 0.25 0.025 0.16667 0.13889 0.15 0.1598 0.20833 0.22222
5ad3fb6e604f3c001a3ffb5f	0.0 0.5 0.25 0.41667 0.0 0.25 0.05 0.125 0.125 0.13333 0.21324 0.125 0.25
5ad3fb6e604f3c001a3ffb60	0.0 1.0 1.0 0.33333 0.0 0.25 0.25 0.08333 0.04167 0.1 0.06853 0.125 0.16667
56de3e414396321400ee26d8	1.0 0.0 0.1 0.63102 0.25 0.0 0.025 0.13333 0.1 0.25 0.17654 0.09375 0.25
56de3e414396321400ee26d9	0.02367 0.94675 0.26272 0.71337 0.0 0.25 0.075 0.21154 0.19231 0.21667 0.20316 0.20455 0.23295
5ad3fc41604f3c001a3ffb8f	0.0 0.81481 0.27778 0.59434 0.0 0.25 0.025 0.20833 0.20833 0.2 0.22081 0.25 0.25
5ad3fc41604f3c001a3ffb90	0.075 0.375 0.45167 0.64694 0.0 0.25 0.075 0.13636 0.11364 0.18333 0.19382 0.25 0.23958
5ad3fc41604f3c001a3ffb91	0.0 1.0 0.3 0.9 0.0 0.25 0.075 0.225 0.2 0.16667 0.18759 0.11111 0.23611
5ad3fc41604f3c001a3ffb92	0.0 1.0 0.3 0.57143 0.0 0.25 0.1 0.10714 0.07143 0.11667 0.24736 0.25 0.25
56de3ebc4396321400ee26e6	0.9321 0.27778 0.19568 0.61287 0.25 0.0 0.025 0.125 0.125 0.13333 0.24234 0.25 0.25
56de3ebc4396321400ee26e7	0.1299 0.58763 0.35959 0.68714 0.0 0.25 0.025 0.14286 0.14286 0.11667 0.23675 0.1875 0.2375
56de3ebc4396321400ee26e8	0.14286 0.71429 0.37143 0.7123 0.0 0.25 0.025 0.11111 0.08333 0.15 0.18045 0.25 0.25
5ad4017a604f3c001a3ffd1f	0.9321 0.27778 0.19568 0.61287 0.25 0.0 0.025 0.14286 0.10714 0.11667 0.17522 0.25 0.225
5ad4017a604f3c001a3ffd20	0.1299 0.58763 0.35959 0.68714 0.0 0.25 0.025 0.14286 0.14286 0.11667 0.2331 0.125 0.2375
56de3efccffd8e1900b4b6fe	0.67123 0.09589 0.3274 0.68426 0.25 0.0 0.05 0.10714 0.07143 0.11667 0.11147 0.25 0.25
5ad401f2604f3c001a3ffd41	0.0 1.0 0.16667 0.74167 0.0 0.25 0.025 0.15625 0.125 0.13333 0.22717 0.05 0.25
5ad401f2604f3c001a3ffd42	0.0 1.0 0.1 0.71429 0.0 0.25 0.025 0.17857 0.10714 0.11667 0.07765 0.0 0.25
56de3f784396321400ee26fa	0.0 0.0 0.2 0.57143 0.0 0.0 0.05 0.14286 0.10714 0.11667 0.14968 0.1875 0.20536
56de3f784396321400ee26fb	0.02367 0.94675 0.26272 0.71337 0.0 0.25 0.025 0.125 0.125 0.06667 0.2032 0.125 0.21429
56de3f784396321400ee26fc	1.0 0.0 0.1 0.63102 0.25 0.0 0.025 0.125 0.125 0.13333 0.18977 0.0 0.20536
56de3f784396321400ee26fd	0.0 1.0 0.2 0.54881 0.0 0.25 0.05 0.15 0.1 0.08333 0.10729 0.25 0.21429
5ad40280604f3c001a3ffd57	0.0 1.0 0.3 0.57143 0.0 0.25 0.075 0.14286 0.14286 0.11667 0.24704 0.09375 0.25
5ad40280604f3c001a3ffd58	1.0 0.0 0.1 0.63102 0.25 0.0 0.025 0.09375 0.09375 0.13333 0.22433 0.08333 0.2381
5ad40280604f3c001a3ffd59	0.0 1.0 0.2 0.54881 0.0 0.25 0.05 0.10714 0.07143 0.11667 0.15877 0.25 0.22619
56de40da4396321400ee2708	0.02367 0.94675 0.26272 0.71337 0.0 0.25 0.075 0.1875 0.0625 0.06667 0.21873 0.08333 0.20833
56de40da4396321400ee2709	0.08475 0.35593 0.35932 0.66061 0.0 0.0 0.025 0.07143 0.03571 0.11667 0.09332 0.125 0.225
56de40da4396321400ee270a	0.0 1.0 0.3 0.74968 0.0 0.25 0.075 0.1875 0.125 0.13333 0.12754 0.0 0.125
5ad404a6604f3c001a3ffde1	0.0 1.0 0.1 0.28571 0.0 0.25 0.025 0.07143 0.03571 0.11667 0.12009 0.125 0.2125
5ad404a6604f3c001a3ffde2	0.0 1.0 0.3 0.74968 0.0 0.25 0.025 0.20833 0.125 0.1 0.14897 0.0 0.17
5ad404a6604f3c001a3ffde3	0.0 1.0 0.1 0.6 0.0 0.25 0.025 0.15 0.1 0.08333 0.22159 0.0 0.23333
56de49564396321400ee277a	0.0 1.0 0.1 0.7 0.0 0.25 0.025 0.175 0.15 0.16667 0.22663 0.25 0.25
5ad40419604f3c001a3ffdb7	0.0 1.0 1.0 0.55556 0.0 0.25 0.25 0.13889 0.11111 0.15 0.17731 0.125 0.25
5ad40419604f3c001a3ffdb8	0.0 1.0 0.2 0.625 0.0 0.25 0.05 0.15625 0.125 0.13333 0.23889 0.075 0.25
56de49a8cffd8e1900b4b7a7	0.0 1.0 0.15 0.675 0.0 0.25 0.025 0.1875 0.15625 0.13333 0.20142 0.04167 0.25
56de49a8cffd8e1900b4b7a8	0.0 1.0 0.2 0.55556 0.0 0.25 0.1 0.125 0.125 0.06667 0.23214 0.25 0.25
56de49a8cffd8e1900b4b7a9	0.0 1.0 0.26667 0.77814 0.0 0.25 0.075 0.1875 0.1875 0.06667 0.23848 0.08333 0.25
5ad403c1604f3c001a3ffd97	0.0 1.0 0.31667 0.55417 0.0 0.25 0.125 0.175 0.1 0.16667 0.1682 0.125 0.25
5ad403c1604f3c001a3ffd98	0.0 1.0 0.26667 0.77814 0.0 0.25 0.075 0.18182 0.13636 0.18333 0.20608 0.1875 0.25
56de4a474396321400ee2786	0.02703 0.7027 0.35405 0.70559 0.0 0.25 0.05 0.2 0.2 0.08333 0.22982 0.1875 0.21875
56de4a474396321400ee2787	0.61303 0.07663 0.17605 0.63984 0.0 0.0 0.025 0.125 0.125 0.13333 0.23956 0.1875 0.25
5ad40358604f3c001a3ffd7d	0.0 1.0 0.5 0.5 0.0 0.25 0.125 0.125 0.125 0.13333 0.22611 0.09375 0.25
5ad40358604f3c001a3ffd7e	0.0 0.83333 0.21667 0.64947 0.0 0.25 0.075 0.1 0.05 0.08333 0.125 0.25 0.25
5ad40358604f3c001a3ffd7f	0.1299 0.58763 0.35959 0.68714 0.0 0.25 0.175 0.14286 0.14286 0.11667 0.20988 0.25 0.25
56de4a89cffd8e1900b4b7bd	0.09234 0.43331 0.29763 0.73105 0.0 0.25 0.025 0.20833 0.16667 0.1 0.16517 0.2 0.2
56de4a89cffd8e1900b4b7be	0.02222 0.2 0.22778 0.66342 0.0 0.0 0.025 0.125 0.09375 0.13333 0.07039 0.1875 0.14583
5ad402ce604f3c001a3ffd67	0.00866 0.24242 0.21169 0.66901 0.0 0.0 0.05 0.09375 0.0625 0.13333 0.12884 0.25 0.22222
56de4b074396321400ee2793	0.0 1.0 0.13333 0.47619 0.0 0.25 0.05 0.125 0.0625 0.13333 0.16082 0.25 0.25
56de4b074396321400ee2794	0.0 1.0 0.13333 0.47619 0.0 0.25 0.025 0.125 0.0625 0.13333 0.16604 0.25 0.25
56de4b074396321400ee2795	0.0 1.0 0.1 0.5 0.0 0.25 0.025 0.125 0.09375 0.13333 0.1194 0.25 0.25
5ad400b0604f3c001a3ffcdf	0.0 1.0 0.5 0.85714 0.0 0.25 0.125 0.21429 0.21429 0.11667 0.23719 0.08333 0.25
5ad400b0604f3c001a3ffce0	0.0 1.0 0.13333 0.47619 0.0 0.25 0.025 0.10714 0.07143 0.11667 0.15249 0.08333 0.25
5ad400b0604f3c001a3ffce1	0.01728 0.88415 0.27805 0.71487 0.0 0.25 0.025 0.2 0.125 0.16667 0.18657 0.09375 0.23438
56de4b5c4396321400ee2799	0.9321 0.27778 0.19568 0.61287 0.25 0.0 0.075 0.16667 0.16667 0.1 0.23723 0.125 0.23958
56de4b5c4396321400ee279a	0.0 0.66667 0.13333 0.7 0.0 0.0 0.025 0.14286 0.10714 0.11667 0.14756 0.0625 0.23958
5ad3ffd7604f3c001a3ffca7	0.02222 0.2 0.22778 0.66342 0.0 0.0 0.05 0.20833 0.20833 0.2 0.20956 0.05 0.25
5ad3ffd7604f3c001a3ffca8	0.01728 0.88415 0.27805 0.71487 0.0 0.0 0.05 0.2 0.175 0.16667 0.21407 0.125 0.25
